pse_pssm0,pse_pssm1,pse_pssm2,pse_pssm3,pse_pssm4,pse_pssm5,pse_pssm6,pse_pssm7,pse_pssm8,pse_pssm9,pse_pssm10,pse_pssm11,pse_pssm12,pse_pssm13,pse_pssm14,pse_pssm15,pse_pssm16,pse_pssm17,pse_pssm18,pse_pssm19,pse_pssm20,pse_pssm21,pse_pssm22,pse_pssm23,pse_pssm24,pse_pssm25,pse_pssm26,pse_pssm27,pse_pssm28,pse_pssm29,pse_pssm30,pse_pssm31,pse_pssm32,pse_pssm33,pse_pssm34,pse_pssm35,pse_pssm36,pse_pssm37,pse_pssm38,pse_pssm39
0.422498996,-0.043179267,0.07227615,0.009025743,-0.402624139,0.119241497,0.224415695,-0.047985159,-0.108668859,0.065178104,0.072809705,0.186314803,0.187137196,-0.260601032,-0.238447869,0.212268802,0.280413751,-0.73696174,-0.134627988,0.121515612,1.217890751,1.662212304,1.686626009,2.303923567,2.673904556,1.03441295,1.70779388,2.996042756,1.812149436,2.270952953,2.036996403,1.503767829,1.679227482,1.953273239,2.227776572,0.716348694,0.997207904,2.310677032,1.615763308,1.647438651
0.538071878,0.191658308,-0.060949557,0.007443445,-0.440723,0.22497434,0.133303858,-0.019526561,-0.099285091,0.023469228,0.026275173,0.087969415,0.133478255,-0.344191311,-0.182482183,0.263202596,0.309938735,-0.72521306,-0.251882578,0.18446811,1.392935097,2.013490122,1.333513514,2.84702732,1.694715696,1.44653009,1.753469438,3.406769192,1.595424187,2.616824059,2.394421096,1.227521193,1.617829139,1.949011081,2.28743517,0.950015642,0.954681001,1.920385724,1.590108426,2.084394553
0.373786506,-0.192529432,0.31367042,0.154793443,-0.493141394,0.15970719,0.123425294,0.025909484,-0.170476591,-0.135121992,-0.258557763,0.168490661,0.012702989,-0.269510309,-0.195199585,0.438546151,0.418939326,-0.518868489,0.071614799,-0.028180707,1.54685867,1.079127599,1.776045872,2.431133608,1.307464224,1.148753399,1.354098744,2.752341862,1.438056755,1.713900105,1.605574923,1.230637129,1.329384382,2.192800413,2.3805844,1.180192049,1.254454853,3.74939652,2.599925735,1.425988796
0.292465011,-0.150136276,0.281693598,0.137224792,-0.492818726,0.085769151,0.040783262,-0.092074186,-0.041759589,-0.105019248,-0.257592138,0.001244437,-0.029848487,-0.15855437,-0.191833021,0.199602989,0.365518353,-0.026165046,0.183366337,-0.04186684,0.878228592,1.310797032,1.646553158,2.26902886,2.391129454,0.96817815,1.359154644,2.270618198,1.592706122,1.853017734,1.575154052,1.138710486,1.498661532,2.173705185,1.808332727,0.922705624,0.990515553,4.406234487,1.814630255,1.365519359
0.139030236,-0.048704343,0.216890884,0.087515248,-0.528607152,0.035362195,-0.055804956,-0.074203627,0.369801699,-0.21980351,-0.466716714,-0.124239845,0.213802894,-0.137362901,-0.071013346,0.015855776,0.209063893,0.392558375,0.232760137,-0.186184946,1.004770578,1.205868798,1.603255561,2.025937553,3.259461182,0.993261564,1.406917801,1.868093513,1.682974579,1.717910545,1.609823194,1.116405779,1.480201929,2.013958006,1.940526327,0.832574326,0.860516618,4.487052994,1.580153995,1.451157251
0.254897693,-0.164688606,0.235814811,0.184401914,-0.380211377,0.102869666,-0.036075777,-0.052191609,0.09399736,-0.229205034,-0.377598135,-0.077647092,0.107788082,-0.178283429,-0.121553324,0.210685204,0.28337728,0.008859508,0.27201413,-0.137251266,1.006814078,1.301879929,1.45999651,2.063217838,2.904564556,0.98631081,1.185623184,1.968215146,1.847452566,1.369086556,1.542521666,1.17766632,1.356801773,2.047469055,2.133085008,0.847926182,0.935509137,4.49572064,2.114718906,1.316720473
0.337699272,-0.22023257,0.317550278,0.144924403,-0.474118388,0.097340527,-0.081192228,-0.008615716,-0.016130809,-0.172390015,-0.368727706,-0.002440081,0.029056721,-0.19264818,-0.074813984,0.35214496,0.405275417,-0.291961149,0.260070502,-0.040791254,1.025168201,1.276572525,1.447794742,2.002971388,2.544931093,1.129666222,1.128009966,2.136509095,1.607759102,1.486983265,1.504658081,1.202004651,1.302273861,2.10477621,1.800216038,0.973259153,1.005795559,4.967308203,2.215653428,1.247184509
0.498385763,-0.427779179,0.515494654,0.413565201,-0.410925569,-0.038453621,0.154024461,0.231524451,-0.303281223,0.135535064,-0.272084677,0.151935665,-0.192428793,-0.496934934,-0.620827886,0.692245356,0.859717852,-1.01834941,-0.135749237,0.264386061,1.038059871,0.567744414,2.127698849,1.99488948,1.266824696,0.641687343,1.057411218,2.825869169,1.195421309,2.568573659,2.036350616,1.165336114,1.148230579,1.562315395,0.781739136,1.094213585,1.799271732,0.949347891,1.364558591,1.795315483
0.165680589,-0.109183739,0.427020336,0.15650146,-0.659949524,-0.0858316,-0.393755735,0.208607804,0.146012029,-0.077017154,-0.494498694,-0.369253722,-0.023394213,-0.062828343,-0.09181646,0.25259133,0.451467341,0.383962709,0.185252936,-0.009567349,0.842137955,1.198996863,1.35501719,1.759047688,1.706785361,0.703988146,0.829967056,2.395460816,1.435095063,1.763876051,1.299813566,0.884395547,1.062132207,1.550411253,2.243941144,0.982393346,1.19324352,3.554109372,1.492342509,1.535073451
0.232768377,0.036855265,0.29462317,0.125468442,-0.946758,0.316062078,0.270819432,-0.225931695,0.111745584,-0.048082118,-0.227111863,0.285379869,0.083228873,-0.30918658,-0.103421712,0.235396339,0.283164711,-0.440266448,-0.027850557,0.053096833,0.952128998,1.243949064,1.542559592,1.921935443,1.728417346,0.968703821,1.532597801,1.870373359,1.429279776,2.091650074,1.750238739,1.214694307,1.452737476,1.8877741,1.617853181,0.88152259,0.803570646,3.658577236,1.549103308,1.6358189
0.07321732,-0.124970156,0.354777974,0.040086108,-0.683193426,0.256798711,0.183292852,-0.281390169,0.113688427,0.032671767,-0.358260764,0.343190863,0.210458677,-0.297892078,-0.144335255,0.259014236,0.274459914,-0.435391912,0.161242268,0.022534644,0.736006541,0.919087954,1.303281941,1.577563861,2.915884971,0.962048679,1.33520732,1.671769786,0.973176777,1.947782015,1.407986765,1.162889979,1.376561988,1.491699805,1.442465607,0.841413911,0.716295104,4.445871427,1.461714089,1.514844644
0.228706463,-0.136481274,0.318422183,0.174700352,-0.70740217,0.099579597,0.046898645,-0.07764374,-0.093862957,-0.103797741,-0.334092412,0.060041588,-0.000890716,-0.129500341,-0.109022409,0.187718528,0.316562933,0.070570957,0.258643586,-0.069151069,0.85687276,1.325411757,1.635564287,2.173513206,2.463865809,0.985611495,1.317338309,1.857933206,1.766699917,1.783735193,1.439857364,1.137502223,1.449674894,2.342501436,1.888429789,0.893296663,0.892409044,5.307710306,1.975653628,1.410245216
0.332591267,-0.076619165,0.277358383,0.116796052,-0.598083606,0.151337554,0.091731976,-0.020648152,-0.147630449,-0.096224146,-0.194837915,0.074972615,0.039182454,-0.202117122,-0.154231306,0.299450528,0.403922861,-0.45634947,0.105638976,0.053758664,1.059942522,1.439117918,1.842033148,2.246386496,2.050252771,1.055761974,1.466678076,2.447613075,1.551311017,2.017134959,1.83813625,1.189256844,1.561386263,2.276076273,2.139274297,0.924569044,1.052338378,3.419615818,2.168002735,1.705602353
0.217460053,-0.065768532,0.176222347,0.02160852,-0.455940124,0.147558487,-0.115726484,-0.256250808,0.107720058,-0.122828271,-0.288768514,-0.009301843,0.25364407,-0.105257942,-0.116107983,0.126190906,0.206654913,0.090851116,0.29177967,-0.103739638,0.999448547,1.095710483,1.434554069,1.95532669,2.873047059,0.884230241,0.791653337,1.916903787,1.62153093,1.290837972,1.311734103,0.906510679,1.379377331,1.732484725,1.849319777,0.838385373,0.693047303,5.143363599,1.598621448,1.018033628
0.291667345,-0.162882266,0.289785976,0.08017643,-0.766095916,0.160495397,0.282927679,-0.238575453,-0.165097699,-0.049612899,-0.399869341,0.231381238,-0.047279735,-0.49763023,0.592942222,0.588564754,0.817031762,-0.963157215,-0.12371135,0.078939301,0.665640835,0.771158425,1.340791684,1.372578185,2.102279646,0.735847452,1.11087827,1.413368981,1.050148118,1.754854244,1.249137696,1.029066338,1.283184241,1.563560978,2.490911062,1.000732761,1.501076535,3.011281182,1.662740907,1.251894511
0.549321103,0.06928914,-0.009341238,-0.02912542,-0.301714777,0.038235888,0.122623154,-0.204750137,-0.003120046,0.091219411,0.005173048,0.023413225,0.090036669,-0.091914061,-0.202270661,0.197721878,0.203975217,-0.607499293,-0.070953665,0.129680564,1.129698375,1.54478984,1.65793619,2.126565157,1.580462611,1.13105541,1.91173409,2.487641817,1.321601251,2.139169321,1.924304664,1.509032405,1.593039122,2.306036049,2.347890415,1.189905262,1.148074438,2.024513856,1.790938724,1.548940738
0.288105359,-0.072030957,0.323647109,0.223258128,-0.537721165,0.072633852,-0.011041037,-0.042881478,0.086023882,-0.233998584,-0.309922758,-0.082316159,0.009304846,-0.124005136,-0.283345896,0.074482517,0.187839419,0.435085666,0.202932821,-0.20605043,0.941979765,1.731064667,1.983259504,2.5070401,1.312440656,1.293275274,1.627969524,2.009510388,1.339646939,2.037421976,1.783692706,1.274560909,1.576958494,2.498778053,1.833107991,0.895636543,0.944670343,3.398778225,2.125374217,1.517525868
0.234507588,-0.204535622,0.311712738,0.163011894,-0.540988629,0.082916031,-0.077992166,0.085942563,-0.170115823,-0.18424521,-0.31463658,-0.038452902,-0.192580336,-0.107001498,-0.134843335,0.397816927,0.520343623,-0.042705474,0.247572475,-0.035726263,0.659369075,1.473084706,1.531436115,2.134050771,1.482337616,0.937900726,1.36652092,1.960851763,1.104953249,1.520594526,1.632204447,1.234999305,1.465737936,2.269722991,2.013442169,0.826517038,1.135621609,3.847847595,1.805673959,1.503380531
0.467544396,0.033441013,0.061091361,0.048402176,-0.42556004,0.092712828,0.110954301,-0.010521659,0.02568461,-0.104404166,-0.140401595,-0.030412507,0.109843586,-0.267868946,-0.155865174,0.220821579,0.322561656,-0.387478612,-0.084144228,0.11359942,1.193184323,1.824061917,1.614528456,2.205859473,1.320614145,0.997757011,1.800458095,2.661413014,1.324838437,2.387930271,2.222667988,1.34287725,1.607258368,2.114620975,2.010103728,1.203036298,1.108795269,2.553044242,1.575181868,2.187950183
0.142429021,-0.014597122,0.191419298,0.079657552,-0.250475043,0.014658504,0.013966266,-0.221618089,0.224008825,-0.04182725,-0.133001484,0.016133603,0.122392807,-0.014327864,-0.338589152,0.117863029,0.128525335,-0.12612441,0.198690893,-0.109184718,1.360292487,1.612600534,1.771133649,2.514292214,1.638559606,1.196538415,1.862385591,2.721526748,1.417591577,2.199015379,1.883921042,1.52253829,1.488872982,2.505409743,2.411098011,1.293294462,1.109832526,2.792674561,2.102912881,1.756160277
0.603645685,-0.265705588,0.373560618,0.160656558,-1.182928354,0.102595132,0.150279671,0.032883546,-0.395482184,0.099586833,-0.242082651,0.367324084,-0.153102896,-0.326652186,-0.05483002,0.497606832,0.657758545,-0.691734023,-0.028619783,0.295240183,0.974826623,1.273375914,1.441448562,1.687512946,0.818001247,0.854275384,1.180076442,2.15156635,1.014505968,2.084113151,1.509995636,1.357761122,1.140861436,2.498731957,1.974884382,0.953011232,1.221312905,2.222631872,1.819296217,1.650911611
-0.050556325,-0.041506662,0.196086219,0.035085908,-0.663545079,0.171446451,0.080004491,-0.321583214,0.254117187,-0.053179696,-0.454293472,0.142628733,0.253800033,-0.099201228,-0.20925569,0.109388721,0.246612968,0.188302962,0.278951457,-0.063303763,0.748308167,1.049254861,1.0854481,1.37752094,3.33268074,0.956129923,1.206208507,1.596477274,1.212259558,1.744589102,1.461576095,0.977555172,1.225801201,1.46793908,1.423436196,0.863866794,0.665361601,4.287116815,1.143612094,1.364052993
0.410853576,0.120781125,0.07281727,0.015342636,-0.098803109,0.097004744,0.326593918,-0.272390525,0.071645836,0.108458076,-0.28957363,0.308168822,0.030988256,-0.337623957,-0.306211072,0.164060821,0.173957051,-0.801069578,-0.065182777,0.270182516,1.66413387,0.94446273,1.317693117,2.624339983,8.020951555,0.818691833,1.178268535,3.489571303,1.076820484,3.528151256,1.005505549,1.440738417,1.251644367,1.373448297,3.246037342,0.695777471,0.995868669,1.039023963,1.250215705,2.841037977
0.069190245,0.080796763,0.147130241,-0.029417913,-0.444245416,0.220579914,0.178661114,-0.232465478,0.098149558,0.135686954,-0.157293066,0.292370537,0.26567922,-0.243162235,-0.355179708,0.220434981,0.363192756,-0.702739614,-0.146212558,0.238843704,0.76775036,1.815885515,1.621141128,2.369311098,3.316394606,1.184780006,2.046260894,1.91400736,1.49919064,1.936000107,1.514316425,2.025542755,1.532248997,2.250746953,2.281924496,0.644878654,1.288524312,2.904019359,1.901890986,1.838244559
0.03419198,0.236785715,0.198923531,-0.024283452,-0.572602222,0.245836615,0.398002116,-0.49144667,0.043805739,0.112815735,0.083424581,0.39455888,0.191140487,-0.092270949,-0.582803526,0.215377491,0.052149091,-0.588202591,0.216041586,-0.071444138,1.014368412,1.639747213,1.590547045,1.571581934,2.068469802,0.95116386,1.980166805,1.493731951,1.422036905,2.321250504,2.150550035,1.839638583,1.215069974,2.486567387,1.708666536,0.990504774,0.680145495,2.902687857,1.995057365,1.392210422
0.074029785,0.215058218,0.210376047,0.063238273,-0.584866831,0.2689866,0.393846925,-0.536436882,0.083228919,0.1826688,0.009854719,0.388336759,0.115962906,-0.165482248,-0.519862964,0.220462914,0.08072088,-0.696509634,0.249402315,-0.053015501,1.047789045,1.566864588,1.634676014,1.825621637,1.934817059,0.897200766,1.787193082,1.338879074,1.567912812,2.669375002,2.186484926,1.795666091,1.380844799,2.404318527,1.673850962,1.059479545,0.824585927,2.813112594,2.134209682,1.42221117
0.483453706,-0.252681668,0.335512368,0.132903578,-0.896353679,0.09222288,0.131038971,-0.01476051,-0.371351518,0.060611011,-0.230839768,0.271239145,-0.032707386,-0.263669025,0.012784601,0.464896235,0.612939783,-0.708059115,-0.026537008,0.199357397,1.131417903,1.246662417,1.851933207,1.906975194,1.064666122,1.022337773,1.208744274,2.313425593,0.958883791,2.259195812,1.7147511,1.477796062,1.391387393,2.531472467,2.281028223,0.996912717,1.302088756,2.327474743,2.151389808,1.618540224
0.488573251,0.077457157,0.173288095,0.042328814,-0.70185576,0.474227359,0.385526117,0.066085621,-0.304870043,-0.009452711,0.008046232,0.518390691,0.549829427,-0.347068886,-0.381588648,0.230215088,0.179611883,-0.992904929,-0.47895959,0.023120832,1.143707333,1.121418216,1.870351942,2.570902547,1.086064306,1.372319667,2.416889209,2.120910469,0.617383016,2.423774243,2.457129791,1.751365495,2.785119777,2.006363839,1.937916167,0.767959623,0.796520866,0.590979477,0.631681483,1.68083996
0.061984451,0.128760039,0.085439075,0.044746236,-0.43464642,0.10878975,0.23154398,-0.278866506,0.229187847,-0.073917347,-0.075364081,0.087049192,-0.003393869,0.008608175,-0.254567756,0.128204179,0.08319185,-0.102501358,0.187730938,-0.161978375,0.804369641,1.642368885,1.530320471,2.138517522,2.122100999,1.161581736,1.92284962,1.680112612,1.893872757,2.056684372,2.131588629,1.304655889,1.407111063,2.732424166,2.249757289,1.02929728,0.857654171,3.969623625,2.12132739,1.471399694
0.176074138,0.054229416,0.188373094,0.224675532,-0.640618467,0.107747523,0.148765389,-0.179890775,0.052226247,-0.083562943,-0.100348254,0.045707124,-0.028648933,-0.051119018,-0.272207177,0.144630604,0.221142998,-0.207314347,0.229528396,-0.029390549,0.723232728,1.676347042,1.640169412,2.709842625,1.302169588,1.179676268,1.771350373,2.116288831,1.401305452,2.252414467,2.014322798,1.431120097,1.437981158,2.520355522,2.151538394,0.999423402,0.870242327,2.848870994,1.986217683,1.614236915
0.494582485,0.381668287,-0.195309115,0.10003663,-0.487794101,0.059123376,0.145301191,-0.002240596,0.098613931,-0.117222539,0.006729332,-0.20536355,0.134198562,-0.330762399,0.040005707,0.134234916,0.184470014,-0.342750881,-0.24579911,0.148277859,0.897584682,1.825939387,1.135020358,1.897198698,1.70031686,0.949200061,1.515887148,1.842858885,1.367625372,2.032292219,2.087249969,1.071809947,1.36101524,1.937812983,2.077751578,0.916730084,0.763293007,2.901882177,1.636331125,1.465817059
0.628978612,-0.005310197,-0.01777211,-0.119511487,-0.169733898,-0.019743642,0.062289776,-0.062743558,-0.011741962,0.099768311,0.036014484,0.038239757,0.16026657,-0.246576656,-0.326618057,0.246543583,0.277956275,-0.621226281,-0.132382548,0.183303029,1.68896172,1.648706161,1.639351438,2.48376522,1.585011611,0.995343709,1.942955859,2.888453265,1.425127126,2.380213734,2.458229524,1.526028864,1.775014572,2.161392097,2.523383845,1.276625647,1.144097881,1.698331215,1.448372754,1.814903297
0.38598935,0.151003359,-0.027188942,-0.112579651,-0.422907752,0.179283676,0.040871609,-0.047232795,0.305301079,-0.096483956,-0.079881172,-0.061086137,0.301980675,-0.134732909,-0.327659428,0.151014151,0.175969206,-0.418130338,0.018536284,0.017933692,1.112309029,1.971285529,1.446541386,2.359998071,2.42946094,1.068017682,1.696482855,1.998056049,1.852713432,1.822543306,1.465731888,1.267424357,1.590823288,1.98789511,2.271194819,0.688274078,0.869460531,3.690509458,1.727529575,1.380192459
0.180369849,-0.012641216,0.195000405,0.06212939,-0.417822488,0.049593772,0.210238006,-0.34446467,-0.079412429,0.265048234,0.059873295,0.214066833,0.24151586,0.030477102,-0.585572775,0.199841175,0.132926425,-0.633941375,0.130301694,0.102472915,1.097022195,1.436702576,1.65303322,2.336555266,1.29464925,1.035288919,1.667076275,2.025021605,1.065223447,2.22408294,1.847369711,1.444750631,1.465392369,2.04832902,1.48738752,1.072811498,0.862606175,2.107552463,1.710076228,1.453939514
0.244091287,0.158912339,0.069703989,-0.057367072,-0.245928799,0.133440398,0.202350609,-0.305497406,0.167990315,0.085219703,0.078541272,0.275190802,0.041184207,-0.018456501,-0.439792607,0.102656273,0.128835947,-0.662015977,-0.007207854,0.048149076,0.889270808,2.037664434,1.474658368,2.187056876,1.066611587,1.163528758,1.816140219,3.168233357,1.994025034,2.40985774,2.762862371,1.593769601,1.559020718,2.503134638,1.811545159,1.004703867,0.854430117,1.61650937,1.45878545,1.805190666
0.685542646,0.118784689,-0.03304283,-0.089147932,-0.514577372,0.159622753,0.052531886,-0.033793793,0.2081839,-0.110019453,0.063344273,-0.091106576,0.092523514,-0.223206228,-0.218895014,0.210901141,0.257742865,-0.483758078,-0.17823046,0.126600068,1.064633171,1.861483872,1.505137589,2.40902676,1.730706237,1.088408025,1.821635142,2.029783745,1.551946663,2.114522233,2.407274739,1.538291254,1.271713705,1.961508529,1.82183686,0.855092512,0.683485533,2.978339011,1.320007908,1.716388108
0.282987486,0.394767235,0.178029723,0.091595477,-0.572083133,0.41486353,0.332682961,-0.185668655,-0.056334101,0.069672787,0.022815526,0.572513967,0.078594923,-0.476761569,-0.324059981,0.262799632,0.302481549,-1.063669736,-0.511347331,0.186119712,0.934815436,2.078200352,1.331258743,1.880030521,0.873220106,1.433620848,2.074071634,2.246659565,1.413307168,3.846268617,2.560765125,1.480104212,0.937087915,1.460483449,1.642686351,0.886374241,0.709509953,1.196259699,0.963996564,2.519913621
0.484806689,0.047517709,0.026279969,-0.181135818,-0.344671087,0.200117187,0.21851317,0.027934331,-0.128285742,0.048884272,0.006208723,0.198562403,0.198661283,-0.4088223,-0.308343097,0.404793842,0.311473645,-0.788245937,-0.22189235,0.207643109,1.791392179,1.957396876,1.476827008,1.590640946,1.725354672,0.995301915,1.788454065,4.835435027,2.114178825,2.939091078,2.659708018,1.428687492,1.982918367,1.633150828,1.092036966,1.00252966,0.953630336,1.012824659,1.342671558,2.098134162
-0.111742829,0.195714768,0.289827794,-0.006297852,-0.525881633,0.293820783,0.100944501,-0.434763343,-0.04912772,0.23654154,0.034078984,0.374856891,0.094436993,-0.027707533,-0.291857596,0.136973075,0.185611559,-0.703135649,0.124424996,0.083282271,0.63208725,1.750524934,1.772042684,1.950421193,1.7484629,1.232683751,1.502596823,1.793804313,1.433656678,2.44704642,1.971076213,1.644417231,1.44939167,2.325797293,2.279218603,0.784033902,0.839364294,2.69364028,2.20188457,1.574256874
0.239205458,-0.013028382,0.018561197,-0.074523845,-0.060646883,0.055970988,0.091325576,-0.330894748,0.290119778,0.057885337,-0.187985394,0.128004963,0.242396689,-0.168281255,-0.281599373,0.113230613,0.178173194,-0.246491148,-0.014233789,-0.037188975,1.281856735,1.270883871,1.414750703,1.774365742,2.413847449,0.930085647,1.403232092,2.035512586,1.727666141,1.900447482,1.693099579,1.38396026,1.492784712,1.541830608,1.997535533,0.823328982,0.937660432,3.758314536,1.235541403,1.477577869
0.286352143,0.219657653,0.005764626,0.047886416,-0.476230445,0.208380541,0.309245376,-0.164731888,0.103369741,-0.004398246,-0.003880799,0.121419866,0.014544715,-0.252203168,-0.256387346,0.322991225,0.263534009,-0.670325376,-0.137834333,0.062845292,1.198527106,2.260001437,1.508012036,2.281707722,1.90177762,1.225081165,2.268008826,1.868348818,2.343645501,2.904321191,2.455815588,1.294201556,1.682769248,2.575891049,2.367927508,1.227986104,0.870800598,2.940040458,1.693550049,2.302633697
0.336498173,0.121297941,0.009114744,0.030896645,-0.519686651,0.164965051,0.284330277,-0.161680927,0.053544521,0.038465616,0.055545926,0.116901638,0.095931797,-0.185656504,-0.110253605,0.313316126,0.167881176,-0.764894353,-0.168184174,0.121666584,1.046282077,1.714092952,1.678088722,2.094140826,1.983982251,1.083759557,1.806127002,2.098205078,2.103025252,2.183004439,2.288816786,1.242796539,1.767665478,2.225149245,2.160000311,0.966216772,0.867898366,2.571714115,1.389981357,1.658190055
0.205488048,-0.00444994,0.017467222,-0.110200848,0.057713783,0.055402109,-0.062823749,-0.22025584,0.30546914,-0.031397508,-0.259052347,-0.036041859,0.39753439,-0.094951727,-0.226198526,0.093597021,0.153715197,-0.364083121,0.057799367,0.06526919,1.045278462,1.552783469,1.191526054,2.020386565,3.56165815,0.941765734,1.458054601,2.261783213,1.954865326,1.764158665,1.59676169,1.206857045,1.609405502,1.734883683,2.404907895,0.690111554,0.881017462,5.824832444,1.602726455,1.388024908
0.230070424,0.144346228,0.116859575,0.014766278,-0.370665985,0.034992874,0.157657825,-0.15058906,0.053501958,0.073576629,-0.068434132,0.160166014,0.0747074,-0.17984447,-0.218196545,0.350905248,0.247731537,-0.719362484,-0.074094281,0.121904967,1.261294894,1.8107284,1.722031539,2.473645931,1.985693285,0.902795055,1.809497713,2.799280502,1.324433894,2.778162378,2.295027736,1.260399676,1.509555202,2.232933946,2.305472519,1.167099125,1.048613576,1.967457274,1.633294209,1.948804382
0.328981581,0.31393281,-0.15580958,-0.035471455,-0.117231567,0.077485403,0.026058508,-0.187505166,0.318466922,-0.031196197,-0.033254413,8.50E-05,0.0242539,-0.286357227,-0.153763539,0.088004448,0.146711866,-0.1107617,-0.222204659,0.009575059,1.29767017,2.110994897,1.284010255,2.169083448,1.534587379,1.188037808,1.53550106,2.572415736,1.378145661,2.109795107,2.478037988,1.406544617,1.416113425,1.53068114,1.79485728,0.993215258,1.188533201,2.722955639,0.916728844,1.716977801
0.137685345,0.240685646,0.038440197,0.119873231,-0.514334288,0.095007681,0.343446994,-0.097097845,-0.133667956,0.162953889,-0.037455072,0.382747354,-0.033079686,-0.20307279,-0.137416664,0.117691871,0.182030275,-0.691221957,-0.09469946,0.121483238,0.753353502,2.258617355,1.666459724,1.886567909,2.284591142,0.98031196,2.023430154,3.61215048,1.436279615,3.021101735,2.566204903,1.76922498,1.368777871,2.442599517,2.713917848,0.918358639,1.122284144,2.60990538,1.979985203,2.334103868
0.626539844,0.018601323,-0.050274087,-0.087430095,-0.206910613,-0.016674718,0.118416668,-0.134342532,0.035611464,0.13006644,0.059267021,0.051876757,0.094127116,-0.146635398,-0.424543523,0.277411998,0.264957576,-0.664810457,-0.149630136,0.204375351,1.221553593,1.356537309,1.74783169,2.390779727,1.529345816,0.970482896,1.78460042,2.926168474,1.24562796,2.112104782,1.905621129,1.407228085,1.524352748,1.737971249,2.323828494,1.124168207,1.084633458,1.66724714,1.291596619,1.928067949
0.049362459,0.136428764,0.048534417,0.0031627,-0.147236539,0.07599242,0.23253684,-0.320445529,0.184058803,0.157673854,-0.181330235,0.249230567,0.099317268,-0.100502176,-0.463154118,-0.017808865,0.114679463,-0.474890014,0.195552076,0.158837845,0.762850069,1.861431654,1.421288101,2.430361956,2.060456714,0.901007943,1.463887543,2.420726478,1.80805749,2.092255725,1.757124087,1.821605088,1.43855015,2.124153871,2.017196374,0.796896427,0.925355217,3.207669032,2.140979973,1.901293009
0.454446992,0.056766059,-0.054356879,-0.065520369,-0.173784597,0.032288746,-0.051373021,-0.133806093,0.243592996,-0.001841153,0.0666927,-0.106369056,0.176562982,-0.126766464,-0.305362866,0.158150232,0.162038945,-0.318392686,-0.068326494,0.055360024,1.1325448,1.842844955,1.741686022,2.514648844,1.574271376,0.949595699,1.68352944,2.380187262,1.604244894,2.064911455,2.138806495,1.40293893,1.672205299,2.222537252,2.321629027,1.002398668,0.931830195,2.36088645,1.625771303,1.640267158
0.570514279,0.127493967,-0.061357366,-0.026127473,-0.248912327,-0.002647525,-0.04119008,-0.037191878,0.253116356,-0.042356978,0.066846801,-0.196814406,0.177320984,-0.142188742,-0.431275007,0.144080295,0.19955471,-0.284769655,-0.127239581,0.103143629,1.205723755,2.049388315,1.726616713,2.749016087,1.409869443,1.029690458,1.96100887,2.685472206,1.649798039,2.499591671,2.34448287,1.475710131,1.936930605,1.827450483,2.082237111,1.107582029,1.069682375,2.18740747,1.342600572,2.09909912
-0.054057085,0.137975333,0.003668478,0.01680162,-0.315062661,0.126300469,0.225698431,-0.197112788,0.21298705,0.129077985,-0.186644226,0.182424609,0.03670043,-0.057201703,-0.140998158,0.119884924,0.144444704,-0.488014481,0.162669999,-0.059542929,0.800729421,1.927742427,1.399051824,1.907887467,1.804944602,1.200755745,1.532052467,2.845079297,1.732375201,2.251039778,1.910497527,1.4417704,1.448365706,2.257906684,2.564415202,0.933052501,0.87159341,3.629502194,1.93200982,1.499076363
0.471142734,0.236163176,-0.05929264,0.082675317,-0.178660182,0.056122737,0.073894087,-0.068677516,0.134803226,-0.140333263,-0.127881852,0.025289468,0.114268886,-0.262567031,-0.086978024,0.240578489,0.268030665,-0.571387354,-0.208659077,0.001468155,1.092027117,1.599885612,1.298719503,2.345049563,2.669871751,0.862853762,1.933371315,2.055981728,1.759469271,2.157868894,2.112316974,0.854522206,1.965077078,2.236090045,2.418087817,0.681410175,0.775433014,3.558352677,1.506117115,1.600313279
0.218333677,0.180157825,-0.064327866,-0.049411016,-0.247934615,-0.076141002,0.132666165,-0.317512161,0.239895916,0.154779283,-0.02168723,0.035177485,0.09626646,0.029957213,-0.28954922,-0.026112892,0.00595136,-0.182260994,0.126217765,0.055533844,0.828673523,2.038923916,1.747099074,2.981786399,1.681251591,1.243579877,2.104259609,2.21901031,1.185976446,2.667901104,2.130132889,1.551370238,1.493567977,2.177190994,2.311401223,0.810338118,0.803937097,2.881910607,1.585309124,1.858619337
0.731671527,0.261553728,-0.254763092,-0.063729288,-0.199140099,-0.016809598,-0.002466473,0.006141188,0.178933418,-0.019890783,-0.008565979,-0.245165033,0.194788587,-0.26413294,-0.101251179,0.134369151,0.152331428,-0.392370354,-0.271787757,0.180283547,1.41989421,2.028973632,1.257596855,2.270148743,1.746447289,1.004151278,1.584501731,2.435473237,1.160640213,2.284669984,2.134357199,1.338857866,1.377931671,1.884403218,2.140654325,0.974204451,0.743066327,2.720777574,1.261492428,2.075616322
